	A1	A2	A3	B1	B2	B3
gene_259	27.30888638864338	24.536818285861624	17.86651958581247	39.44149439129212	9.88608286998746	18.056608394458774
gene_260	5.011120038562968	7.5799592150606445	11.82497944741696	12.50693825392202	15.627777759894075	5.621046311118959
gene_261	12.709082352277568	14.184335747305056	11.358415727897388	0.38331365695447184	22.88978582699145	21.53117988065207
gene_262	12.006417096197312	64.49583232834064	13.504572848330076	7.153850048755441	4.112276232122039	20.20744525786851
gene_263	29.172006047416783	6.6979320067644545	11.333965894143208	4.9930982502897026	2.536033644925993	17.844574231617884
gene_264	21.63246036777187	20.2985684987549	13.020669269353869	28.007593974965946	13.692258246818854	3.23912389153056
gene_265	11.537726673042286	6.126705988141929	13.878018678100881	5.188730961966913	2.1050023117491836	9.580767270933881
gene_266	8.851834082183375	13.365503007347685	14.355865031728595	29.485991607568636	23.655539944729043	32.83117433190189
gene_267	5.184476046001069	2.5593599190405847	21.728389951870955	1.8485377434151338	14.364240733424946	39.17825582479566
gene_268	1.2609171599889502	15.742869291189514	59.54587879502558	5.453614248811095	3.3181722985550657	47.5499762898195
gene_269	5.221240524487874	31.193486045568832	15.172293338065629	6.578191626529126	7.524945794595727	0.5691026336956763
gene_270	24.713726445608817	4.9630429086574015	2.5405042958005857	57.53445083732649	14.965889779191379	4.364837194380388
gene_271	63.21809457289672	23.903352908569424	34.14325792424804	2.533380364257192	55.07026083656405	16.57571608284663
gene_272	5.458194005831183	6.673565583272155	9.387612380169328	7.586083943326946	24.916359175257096	2.7251906327257895
gene_273	4.511465823118646	20.23754513432798	12.372556982291306	29.75982147575636	3.1344401441478147	9.465377593613812
gene_274	19.4040475022016	5.290608007570992	1.4233270198599712	16.07839313150968	27.93169565885908	6.584449938824196
gene_275	5.481522849597635	12.600119433382382	10.974565682175113	4.65031546103804	37.932049996346116	15.884870618975373
gene_276	68.84715041787517	7.667707088192347	50.45244086066418	4.032494069722275	38.81814385601978	2.1785962834548096
gene_277	13.562561067919221	32.25364199413411	5.632439446466638	31.64746519260825	4.564751305537862	7.8713505358455125
gene_278	10.949132692652132	23.47555930029373	3.3074132465214063	0.6312097931634797	3.8502504037888925	10.510391045115252
gene_279	24.625487395124196	10.202933438621837	14.565830808705112	13.821395449759969	20.645055789071186	4.5906564264665075
gene_280	6.326864210576168	38.63163998881393	7.900245847346422	14.31875487711739	22.82383604414686	1.2651851686311328
gene_281	9.57100183545606	28.19439616720516	4.535181893308159	24.98810174778603	18.228429681683288	11.050094439614462
gene_282	15.851813104950068	6.3554086122155145	5.262768371967325	22.19257090423399	1.6430774957634353	17.369567063991013
gene_283	7.494712732448301	6.493745942748255	21.81678731201429	6.636906445148374	12.83016153458991	24.475127780236253
gene_284	9.115906489377805	6.791220059832936	22.22804925942366	6.876606775473198	9.700722870799945	28.059155150176267
gene_285	7.395891035389325	0.6013553933729212	15.062555045582325	2.9570605605884417	20.815257103923066	2.814541268816082
gene_286	17.861062882286326	4.0262366276756065	29.979115334593672	3.49007384289346	25.264075278314387	5.267056531090201
gene_287	2.9396632255535105	33.16447262224539	9.275357133476458	15.473571589702747	7.648702225674463	7.589720205581022
gene_288	11.043752370663336	1.8894932814581076	6.579809173917111	4.5775994499198065	21.949273655882592	5.044019424871563
gene_289	6.480234466604573	2.092543395432862	9.524376084368594	0.8754839599485847	6.334514583631092	24.534059845846453
gene_290	31.83022826857532	15.715274329890176	9.997114159172348	17.39517922893967	7.819115979422556	23.3943832456081
gene_291	10.005606225361728	12.019005127750749	36.15008224653629	4.060633900346432	59.62869055909969	22.626465748139587
gene_292	11.371217204249607	13.915118198337264	2.798493777787013	6.526819782871007	3.6142296069246282	22.841807858621046
gene_293	3.405311179602115	7.9562917643557185	3.0949391049457264	0.43105519601888453	10.065415144391661	12.288057010428409
gene_294	15.193521195629337	1.9915927918098868	35.41134467899824	18.278977003167988	8.540811149378193	42.0124856375613
gene_295	9.0900890083809	12.042621202736775	5.103489069554205	7.063305632165288	39.06541224372341	7.492890300189599
gene_296	3.927603783744669	26.199716488766423	14.849779845092762	2.124470303335866	0.9447902999579483	12.09374681562979
gene_297	10.822686132883137	8.91137070927851	38.807133159016246	30.483341005847954	19.894666208696336	3.991679634453048
gene_298	10.806710839327653	7.93478424173448	5.870730268421721	14.319174550952534	34.05091582142637	7.476071534715296
gene_299	11.299405899644723	6.037752121108405	23.077720003386254	24.02562858670472	1.7793609540421798	18.25964497666553
gene_300	4.440066563660422	43.754716847548345	31.014592715812785	13.889209136747088	2.0988551591559044	11.673165916365416
gene_301	11.982517299924389	28.91831587170182	30.507521038081784	19.9745340465419	9.10477276216133	13.718905379655702
gene_302	11.054010876760508	22.635510385774978	9.127183179637532	14.877614985238953	10.578011765832834	8.811322472597737
gene_303	26.825210737059905	4.910215361627022	4.5395179137755575	27.106199657512477	5.421453522751238	38.62351937066249
gene_304	3.2094037405983817	8.741605859617131	26.074051983262837	31.34464942398488	18.759384487587305	31.241467713185266
gene_305	23.45012268672339	5.032563372050149	3.1960284880663528	5.318064847246057	18.680925069000786	16.16549565740733
gene_306	7.693372007165133	9.31925471488001	3.418267824083424	35.77050017824847	28.374525289041866	8.244839750995682
gene_307	18.85551476587393	11.988718678528551	1.0515077046208452	12.35255822021761	12.829868695664793	2.6454965064762472
gene_308	9.574359443401232	39.33760938856978	22.64358225308839	17.05780160188246	18.25141066800021	13.9362011366548
gene_309	3.841043787804977	11.070557339054854	5.178672174815802	15.091286563962482	2.8649468600073846	28.23206532090051
gene_310	12.777270348297055	22.164452239215354	17.184143451696322	10.807649143431082	12.17102557573959	7.161107900572806
gene_311	5.4472491967592465	11.254715801471349	5.555563847088062	21.683058405638388	14.29560372686429	12.687214908278522
gene_312	19.738918276195072	9.890677717135304	20.444084492649758	38.47573876860945	6.028975186226274	10.022697371950093
gene_313	3.4523443000594556	10.615895235724544	11.673220505878621	2.9769431551636267	5.806383996619916	20.287811639398782
gene_314	37.48906468373179	5.861024852816717	9.111975029914788	28.481660315668652	14.311314578848124	25.75718562002777
gene_315	4.891881767051115	4.731548851694986	6.222420636216395	10.515850006328773	15.480513170447539	20.774262553325183
gene_316	20.990869643420496	8.289640182907037	0.5468988477529286	15.992268506862432	6.96234195823701	25.444862994852805
gene_317	2.8769002332077913	4.519001112865776	13.430553204509799	2.616673883815222	17.91064755360535	3.7962435799345013
gene_318	11.312461224626142	31.173182436573924	16.721393656359826	9.63621538558615	11.721266210760714	23.458244671679314
gene_319	16.580516896709927	6.431125024032175	9.209104918440884	15.09691863001815	5.465531783700185	20.085317529313915
gene_320	4.061894223257026	5.886888798013539	17.452475552894406	8.323901351303867	12.316417136809545	15.681500337202737
gene_321	3.542519668675891	3.9935488358976556	35.25358100634536	8.10724538170769	8.603075987300269	7.5152742491970335
gene_322	11.119206434188175	13.22910883251648	15.638180266764124	26.708793379873775	38.05676055587857	29.425185022401013
gene_323	20.445002252568134	16.925863773063913	44.320358967306205	8.93092489748563	5.99581625011507	0.2807576509249958
gene_324	14.46276623074979	1.8627354945610766	54.861327002227014	24.237959454109212	31.852405027784314	10.241992433012017
gene_325	14.467556393991096	4.865379630330479	5.2573538442686925	4.863715879766612	16.512863204627077	14.023770860319239
gene_326	33.048998419355485	10.419510458240486	3.517602269521305	31.763642338522075	6.092198559440456	7.240584562781543
gene_327	2.106159575974525	10.67762759333715	18.74624647483014	2.6629597956347517	38.435626154424924	14.619383446830431
gene_328	1.1006627679713152	40.90041116330242	26.334568206593573	34.75971506092873	28.294690803623883	23.208543017366555
gene_329	42.497139545938865	3.5802345680147014	10.649644792311534	9.21498893397056	31.5724192901757	34.46157515622372
gene_330	15.483411911437866	2.1826264761440353	3.8423136427425635	19.625562743397044	17.3358468614365	30.797224207230634
gene_331	7.491097360485459	11.41876556995799	11.837894528478978	5.864999962658154	5.8675462215706045	8.12622046029466
gene_332	13.24911063606085	7.578144159139586	23.635591903502174	8.191834313302977	47.354123805543665	7.524234460426838
gene_333	26.01097034671037	11.896244936602834	0.10764563735875608	4.849490717883763	2.134099501897908	1.2531391930676958
gene_334	2.3529784802418954	5.782509855077766	7.5311879171804454	7.071391629374311	20.838723188702875	25.322966482160226
gene_335	18.026363199322365	29.903981359921417	15.36031925156186	11.924617899595521	10.900677301944102	39.13161707476042
gene_336	12.934224368252945	31.34240886520893	4.686995727218781	19.99828650905913	8.199010823093557	14.588624440355824
gene_337	3.8755843892541852	58.31985728590156	19.177355180958973	6.397269138670104	16.34540907188344	2.645657119628818
gene_338	4.189829497263851	26.64474585373079	6.1859357957543875	18.92301118633426	2.8295549923479335	1.2241845385141228
gene_339	11.097026473836634	3.623331972140039	6.92284149205204	26.955187928635453	10.799346933049163	18.57782481134112
gene_340	11.890548320337608	14.736208086340936	1.634925815421921	16.026921859606322	8.047530575438214	35.831893190879796
gene_341	27.274116406899637	4.855820861895374	12.651693855192981	8.906466614788917	18.934789887204047	6.212956580488545
gene_342	8.149729175968645	9.13519696277627	30.63864980327211	9.888695565517265	16.220521650157746	10.790611298120021
gene_343	4.746872634109031	6.974564436909842	19.67899421691377	6.679928172377727	0.9485141329356639	3.704419508378444
gene_344	21.036170543724207	4.029807969530168	34.096509627258044	16.71734781392956	19.34284914667122	10.874089776799337
gene_345	10.976573077545806	10.793065668189495	41.12704161555407	6.4411152383647385	10.788570820480443	18.177403151625434
gene_346	29.38257248218976	9.34742598309455	22.82004156240174	85.84672815047233	12.531339047408	7.948915679314004
gene_347	10.464957455940244	7.044827805254663	5.991897148464994	0.13596258700338754	12.132490275132103	1.8472172304185832
gene_348	24.751307459576477	25.362352967794514	5.686009085012959	28.280185504707095	7.873881234268161	1.1320545151030332
gene_349	15.304679280369172	7.5541171531303775	28.777338468473758	10.371464474125812	2.5562804237378627	1.0342230520514801
gene_350	2.370297558602565	16.965806920075117	7.8608746173415	29.610016643679806	13.756902800535176	6.358050504854687
gene_351	16.03323613687305	13.90599566994641	0.8321881090935563	20.741945969261156	16.48812137069006	6.950938763873524
gene_352	1.7876519275797234	15.777501330598316	15.202273549394803	3.3105999054426456	21.720899478370143	7.604027799073144
gene_353	17.291486323721724	1.199798978049897	27.214584660858062	4.186329977487762	27.956133060486145	1.2419260633673876
gene_354	2.175825549872932	11.336203354375447	13.23334038686847	27.428730811128908	1.3772709953064675	83.1250911866882
gene_355	3.155426178268805	25.766796378889907	14.089749170557317	5.936067817544806	10.251801314082797	11.518657861957148
gene_356	10.804226360794793	5.063690291820237	34.204958834235654	13.645225116413098	16.730458049906183	8.374397298745874
gene_357	20.297353119533398	31.397419478730267	4.702009007565712	11.886827910168789	20.836030891060325	20.88823486593537
gene_358	7.950820241002336	6.563140910381678	7.904004395371846	10.40082088542211	31.9030957464036	27.681502531761197
gene_359	21.708771371291245	5.186962794503486	20.242535203772086	7.819871218676858	9.60446753347872	5.467613365258954
gene_360	38.8045255976254	10.716367506404678	11.958038279063764	1.7630748089194745	20.116196409519805	6.586078939182309
gene_361	2.262605528952006	1.2479838036727005	15.80979877597789	11.9503383064546	11.726116947064547	8.560036859581766
gene_362	35.42677983322531	14.024727217391126	17.934989433670523	22.477056104955228	21.736622706351	1.2855095472977869
gene_363	4.107289064182706	4.509821782064899	11.550740294602406	22.573564171491014	12.24735924388173	12.968440948903076
gene_364	18.58736657104274	7.072420575493489	4.9938434919771675	4.142742352238637	33.594381523136356	6.707964893693722
gene_365	11.509229178210802	8.808205009987361	2.1677822045964676	28.1270752674418	18.916500426901052	28.283984615485785
gene_366	15.531101051049864	27.735934391376894	5.124289846002862	4.706094725095651	0.3755953100672623	14.260914972515163
gene_367	19.05342345797687	11.865425719550709	1.061371493183899	1.639112788704742	19.251344757304686	23.28754560243656
gene_368	3.977197916028339	11.716217640675078	22.280457762390093	8.844843626111526	12.606453935628075	1.9267694479901825
gene_369	11.277146857660245	17.65546295579285	7.576472933899048	24.646016832202918	4.7035232273009	1.3619327557928291
gene_370	8.705044872919787	4.577062837636695	17.23567016361732	14.640233240958121	3.0095470740493373	2.6153685177800865
gene_371	15.498932878074408	16.94937970966194	31.58867550918088	6.267750044715656	16.500032188736157	10.341104866076654
gene_372	5.2735924201181925	8.469989144320293	6.670796361694946	37.68664512262558	31.354782216538247	14.802182516554447
gene_373	6.140566037477257	10.312717545112752	11.43388491305945	4.763314074416707	17.31512815027161	2.75186789171145
gene_374	2.8785711655527324	5.178678073020524	23.921418053261835	7.038943009647395	12.931592254364212	14.535927133710477
gene_375	15.928473961645278	11.478703770024072	5.0817868913737385	22.83463373823524	8.371806159399085	25.093662534528885
gene_376	21.273015635838068	17.128251064092478	1.652590708733816	9.306955990673485	11.130498225579423	12.361828408210192
gene_377	3.7338018559255697	4.264740673938184	18.241400592305567	4.547353510608392	19.13980884749106	4.058839423898711
gene_378	0.9456432855951007	9.996187015180217	5.973766906449969	42.90793740357324	27.02362431110479	11.255324458844164
gene_379	15.165032586015101	9.918148466982657	13.423846426208028	1.1062241613145105	1.2608932907710144	11.89748221794581
gene_380	9.906512167239041	16.714263316014158	31.409901389984416	13.073784457511072	42.166206646441644	3.5037552703777726
gene_381	13.15285221832194	6.49391097702307	7.498838501592875	13.344361471135151	32.63044452637253	13.992892783914513
gene_382	16.39769315407311	13.8524961009473	25.970455113904237	16.797994971825915	9.527609692687353	5.739345002628359
gene_383	7.616858481979949	0.7987017990823213	19.5818637270921	0.8460768074872582	4.934980164438282	10.803698029349542
gene_384	18.348433888558993	7.551218089997169	3.046197901171625	30.579263780894458	10.249551775809685	18.68827612695513
gene_385	14.549872860023997	15.635677395370527	1.2968607071225866	0.587443703144245	5.573152944707677	28.253772286096954
gene_386	7.165814783836886	9.4947119118252	6.2523898999196845	9.12933075142155	12.584063238869803	4.926014618124782
gene_387	13.917552685514128	2.854794953431006	6.9763715779371935	68.71404249275989	20.36954306298678	17.48194051315367
gene_388	4.982860501307407	5.504889274459003	13.746767311156729	1.5431079689552705	6.719111649351465	3.541062813744906
gene_389	11.544601568222523	28.120225212706046	17.88923626960839	3.401264060109843	26.20548683854491	28.590348464600176
gene_390	6.854877811876902	23.492403610897373	39.78470069230069	1.5381397558311891	18.576867547237786	2.136341675963168
gene_391	14.517121098277386	17.848615726247413	9.995329623115829	10.546732717046597	16.86716662357602	1.6258763856721503
gene_392	44.16692944235759	28.50986774978406	25.223875133508567	23.752998445236464	11.397504660094484	6.92038047423453
gene_393	15.85793377638021	2.9140852538139446	1.2808033456214687	18.813029955824504	10.318843602856083	6.535884825084417
gene_394	9.938497288743932	21.17188715536888	9.003290772114646	8.633641300667291	2.594286030581582	12.399599885163756
gene_395	17.88827213973881	11.085877004008342	10.181314329312327	30.4320406546711	12.987618436723288	36.097125053634215
gene_396	8.800548727791364	19.470537611677244	17.108542046691465	14.74483963161765	6.518311547830366	7.472695302641394
gene_397	11.416629783102842	14.684541027991386	60.17438259626259	15.063207210938947	32.42380306806976	2.8191245887960585
gene_398	25.639518436588638	12.15067339374195	19.07367004423629	9.72167695288563	39.31926109900563	8.356703272616283
gene_399	10.640777534576857	13.528945562980786	5.336251718172541	8.09308521309133	3.118162025620284	41.78139879211265
gene_400	1.738105927504533	5.791535926313105	0.7830852084247603	7.569456818444346	5.840263406665581	4.182499368465889
gene_401	6.320694811690767	2.2937800105549266	2.966083173787408	54.77648634135872	20.29149993897554	19.809920061242494
gene_402	5.232014350098217	40.62258290604142	27.411060677485235	40.786114600239394	12.738891262364398	27.627100678240698
gene_403	3.4717683490452216	0.6398159000182781	6.157303524577472	29.233336345568432	3.2588153129430513	10.631687179875641
gene_404	16.12787046334261	9.880861473580758	5.888103547026764	16.821466111115818	17.30684706934166	6.837606786864265
gene_405	24.30079526652932	2.6661670178239443	13.161533981017064	3.7853291514854464	6.940547685325162	24.849087297611085
gene_406	7.322885657777855	13.730722632922683	22.659150690620603	5.381238550497308	9.374091395967435	9.016581072677788
gene_407	19.873486059193358	19.504136559349778	2.4507536792668647	17.211186363875267	19.07639324371723	1.6009161609183602
gene_408	5.679447314898846	20.179428554608172	6.315161830603056	4.3753769611642985	2.970599901515514	12.561300780994708
gene_409	4.320338675815053	4.982817053037224	21.985040144798607	4.076365847314972	39.25907973157844	8.65244050677313
gene_410	20.10153370359612	4.65178514580119	3.6378583797412745	10.9347484065428	3.292059817263401	9.972885578234834
gene_411	11.159476868548603	7.408114705465268	26.587924261297186	2.240426297765411	12.136639054773443	28.449802589421708
gene_412	13.049142459312284	5.333137677637607	9.932601369909019	4.6012277880620704	40.04609301612003	7.719124061777272
gene_413	13.541674802444614	4.315204261905974	15.837521730113505	8.316560419962968	10.625290960040417	10.109514699562839
gene_414	5.370120283873946	13.610614090060256	28.18549584872295	6.881577117945748	12.376036308136857	4.722417573314269
gene_415	8.064784781351412	4.2840946660129955	29.521009304288874	6.7808950768255265	8.552109118082688	1.3974623706907825
gene_416	23.428052058904456	8.546697052855569	31.153507624899383	26.51777964468313	14.483442946254662	44.892267223819545
gene_417	4.770007087524288	22.924155633157397	8.509298429758434	9.672513328473963	27.668559308797327	18.062468908976015
gene_418	51.21101941287045	17.03549159041636	31.709964740353552	10.547601682817449	16.105665315504872	0.8802259453747503
gene_419	3.881602858642127	6.959352996901829	26.206126224802798	14.65958160988474	37.94385844425881	4.185074830898904
gene_420	6.461405739463774	8.68047644851126	14.067258440418009	13.507559332681485	23.282476457861495	72.9193520959587
gene_421	44.79121328672883	11.348522661664726	17.701375697652402	43.535603087981244	7.337635992853505	5.00288573777129
gene_422	4.514392455646842	21.263418559474236	9.94357209898749	1.7243517181686143	10.46460170739131	19.83085262308648
gene_423	15.198789015270656	6.2045877258317645	27.551532005206237	13.427203044974256	2.3203907112074633	23.255409611768613
gene_424	9.326926449117458	33.99330439266728	20.08046282986331	8.734871119583573	9.066707367649157	7.224431555833718
gene_425	14.578954239922144	21.896816110372317	2.9471560809899717	22.35721689250042	18.0138509825963	17.169938209583535
gene_426	15.508392433331295	6.629948605050972	10.553123199251575	28.81112479016917	24.232969617621514	1.9668353149383058
gene_427	3.786739007915991	5.5545015914521025	2.627375127875164	0.40509902982324275	19.209332383347853	3.3620521649327033
gene_428	3.7236719653715427	8.132571037219433	16.050614860289237	7.0514958237880565	21.15627257314566	6.242704694728788
gene_429	1.4222435328253642	20.509329783547678	12.888887469443489	6.68076862059313	5.328470012938911	1.9043729997439305
gene_430	12.11496692096539	6.362650989255797	2.4486550736050905	15.28270074427497	3.5533428142401453	27.16693083774323
gene_431	18.577470270368558	20.053689874176094	3.0916992894894486	42.715874254326835	8.033039867145405	7.713831725952592
gene_432	7.501437651083949	10.528019003322818	4.507367662761004	11.330509260907975	27.638514498231203	3.6588931341143804
gene_433	6.616478310882464	6.069362222247234	23.32589566338619	19.716179406410404	40.074451031390026	2.3016005404976365
gene_434	23.181792826077697	23.427719207009172	14.367190664293929	4.77177028360303	18.225124710243765	28.537241110141053
gene_435	18.37037520357723	5.387228949310003	8.799882473220945	6.027439767134618	7.02386963819682	8.218746860675331
gene_436	0.4393977698287944	9.214127002605524	8.148159601280675	68.55406233198917	7.513437513866971	27.544233709912014
gene_437	1.3587858162264645	6.0557868490916125	13.61654701004576	24.165587777019446	30.32575030885144	0.8182053473836244
gene_438	27.52442909694246	5.655005612560368	7.17927190368637	4.965565757502031	19.540510514285646	24.478407964761445
gene_439	9.750620728892752	22.653039629225724	5.7231609278810005	6.097382994044066	0.9824393424204702	1.101655119521911
gene_440	54.86590867769465	46.69650374209045	15.170882449969465	5.004752004096533	7.180667214151063	21.92272103725539
gene_441	19.779711685201132	17.438591048369616	3.1292401437462307	3.078490339422974	5.196268239069889	12.077981173754837
gene_442	59.86522236525804	4.215594276665465	2.1278630665340548	8.648328179115602	11.170912179248862	16.03520226982703
gene_443	23.387461279321123	8.246069904896363	4.540201469242955	5.206087772692176	16.971971074753448	11.977084952437933
gene_444	7.881893931383742	38.274332539560106	8.06572118411622	16.596063828599874	15.58365794696752	8.976124661275911
gene_445	3.9281459511685473	74.53188975983466	64.67062886951405	2.0746834592489147	28.865264551194798	28.59443249885203
gene_446	8.52777913798067	14.12666794975669	4.757971405959949	10.012411127318266	18.36199374609544	10.507552257608896
gene_447	10.339766381528491	43.27043150632078	58.24467531183829	20.786184756451526	5.8825977866538945	9.695666189766126
gene_448	4.757648302474066	29.885817126720614	10.5240196346857	5.976146938896988	20.225010056520553	8.950121717668024
gene_449	15.258776266117604	7.6872083915641065	19.50839400206463	8.155579573583351	2.7828381914667566	4.149568285062936
gene_450	28.114987829899025	9.441110824033885	1.7302572884042824	22.03567984445079	9.258216955640053	15.652748041291
gene_451	18.646232899850112	2.9235258751870545	22.03785728747693	0.5395238623831846	27.11733402283961	31.07218542523265
gene_452	0.5158377034608841	20.092922928536026	2.4905668402399854	1.8850933686295879	11.8061519118963	15.804174185121337
gene_453	4.9385413388049155	12.433879288801325	37.116443437756296	4.433694885316245	41.846172529317286	13.53314945572318
gene_454	2.964646234429872	27.415180720608202	61.129289773681194	14.23929481240085	3.711594363232652	2.1470399268549167
gene_455	31.06176694346669	7.619195758200038	15.798687853122772	14.022879776494632	24.740806824873296	8.265109973690663
gene_456	7.652715682872712	29.673976647265555	7.387899987609352	2.8589392307924646	21.300093051508846	28.616052867865317
gene_457	39.14919791741158	23.320493220691077	14.013275810888253	25.234536442577845	13.122560802986412	9.817259566999835
gene_458	11.024052572503729	29.147848692165738	19.60222422400132	29.080585241303297	10.182022562799002	8.893622841040568
gene_459	11.08758805461729	15.607178478587562	8.324154827351215	10.394086465950904	20.8378194062076	23.42002947345131
gene_460	39.07900362385039	10.763567951937048	11.946195439888193	4.32355905513034	31.045796295596467	18.339599220231683
gene_461	10.652866447817559	6.893141091569991	18.270453390067615	16.842604156128942	6.604185830110455	40.235955520410954
gene_462	12.336292794833913	10.796879260411812	7.113359210216579	33.739243834964874	41.88320974821933	10.952358693223339
gene_463	6.637723368766714	12.253791658290165	17.803420220569077	18.692252687826446	5.49610198378015	1.7558952214121182
gene_464	29.820846706937715	23.40165142425559	15.876730516787696	9.033390698176108	9.08429465876399	11.46606772620223
gene_465	14.085775454823363	5.5665875239039195	39.55727831855234	11.568368023561009	13.763032877499535	29.201430053503174
gene_466	7.84885172298705	12.73019453090569	2.3473134394082833	9.673213863063317	10.358801017527579	54.69892342063868
gene_467	44.38798809384864	17.337995626135545	2.5134036112889646	1.2477417393268675	10.36298734716019	0.6034536093148315
gene_468	1.9958881123491137	27.872077175385726	3.427376328944003	8.139117492522237	7.044371400596464	25.43048186338728
gene_469	7.68162799758737	3.6268948747482	7.524365316561944	8.172441331456078	14.76310287882795	20.63383064559026
gene_470	1.8183751543797144	2.998597425934531	2.778565383977471	18.63153127997392	17.931548926807416	6.371718707896759
gene_471	12.048713282374468	5.256468636130462	4.744423786913288	6.485269955284312	3.350423880844055	25.117240462232576
gene_472	13.75611414242444	10.831579928055415	26.834885983777482	7.992369703636179	16.723503618844873	6.720371392659656
gene_473	16.65801750513431	43.655628848606895	18.041584906174677	53.646278091959644	6.374462604527402	4.629091907343104
gene_474	14.467870413251875	20.47559733132756	16.72032562552942	8.551642658714337	14.644350032483723	19.604922634622795
gene_475	9.211088021991237	27.85853481509122	1.0761427541420368	25.290647033585763	31.557636194419366	5.298201396126295
gene_476	17.47886457615119	5.647912822166737	7.8078857691315395	18.887416745451173	3.971457558671327	0.8220951561503093
gene_477	14.161062602340381	24.993753728793582	10.407651135199687	6.846393620239088	4.223889050590677	33.19010747541001
gene_478	18.276962649490162	18.540177950503065	28.02753088480113	47.05118130200375	14.781728333965747	18.102704960924434
gene_479	20.425522514095064	1.5730868505810423	12.87920649221581	10.038509916766854	16.844405587837148	20.70030488127734
gene_480	20.181679625291636	6.398108345058019	5.089459781358877	3.156307085070643	3.1042931089168406	12.44403025484683
gene_481	12.6507298537887	1.4953713867442964	20.41706113905793	37.137325405987575	27.61007366367543	3.933779731467897
gene_482	1.4864971405985954	11.40603125861797	3.8758616468907188	6.256950914860809	6.998055281686231	32.05900257671233
gene_483	7.518979328309251	2.8576384619833255	3.3286809243894666	7.285901895771642	22.368109636377778	9.267982943674173
gene_484	7.943667897356668	14.820778080674359	13.05160850128199	36.724032694954076	10.823495811088586	65.40298071742033
gene_485	3.7208295582577633	17.378066411235473	8.272551121682351	6.68829903500456	17.844581194881325	21.311640812885706
gene_486	3.810865995075666	13.369235685521009	9.954097811369987	15.839574151561667	11.468105646906599	24.37130484020851
gene_487	16.19299722006064	27.585363236522205	52.817614130477224	11.899855635421648	20.63872880252401	10.833626453260718
gene_488	39.71138401164727	27.061467970018978	7.31642527670465	3.05431809712239	5.560738399391356	45.2079333057666
gene_489	5.1069736027697115	24.011845384014592	76.2343459989242	9.787210981951276	13.82726916535333	14.27441593305203
gene_490	33.685107662975966	10.458746464412092	8.58259119568921	2.1518731733786254	16.919110661376454	0.8582043128565
gene_491	24.705342663549207	25.104569669232255	4.707604252682881	3.112315055178012	18.214950489884284	2.5831147887631496
gene_492	16.900431926360657	9.334211212499762	18.360030174346026	40.55457711772161	18.39971302843862	4.2395824628208185
gene_493	11.271907616789473	5.118920612922225	26.566666984553958	16.12574819900812	7.945439291955873	12.362919729851736
gene_494	9.3265636690228	18.301991761390074	11.554193628579243	13.781182514811228	3.1743940954011984	12.301290671699823
gene_495	17.131598192008106	22.56567103308196	21.692560900790212	6.2305316469984735	3.7793487910888564	15.474746360958818
gene_496	12.262726991704689	7.487034666855247	2.3062568422314005	16.28276485213036	4.225422703613255	35.41347955194591
gene_497	6.874173145094415	1.9336981436854819	7.146597994369273	14.431260437458668	3.0282609181419344	27.628753369725448
gene_498	18.719908182514295	46.402694592526686	15.203285523570448	11.454622115433967	9.728960596484445	20.185214253940863
gene_499	23.917162628060336	8.102244949286874	5.9258786475540575	29.873395424372482	12.256313925428364	5.681603135327596
